Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
YWHAB,-0.7458897,0.1478571,0.12200305,-0.17623,-0.09131293,0.13489674,0.4066718,0.12691037,0.2732927,0.07844498,0.07510272,0.16725698,-0.029244043,0.37476265,0.19806007,0.65602225,-0.6261335,0.78473556,-0.2702845,0.014749029,0.20051122,0.4749083,0.19838938,0.42712107,-0.42710623,0.109641045,-0.0041030515,-0.06412714,-0.13715334,0.1862416,0.42866746,0.5919648,0.057765227,0.354607,-0.24317615,0.64986235,0.31166244,0.2990602,0.042749602,-0.53229684,0.17322962,0.53623056,0.5871994,-0.18916154,0.28745955,-0.13905606,-0.04412638,0.46352196,0.082737535,-0.113412075,0.20832053,0.25536913,-0.145086,0.36609733,0.27590784,0.6216178,0.0643083,-0.54395974,0.2958325,0.09135478,0.0119492095,0.036545336,0.33040625,0.035404712
YWHAE,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
YWHAG,-0.6346472,0.17272627,0.14199445,-0.16249159,-0.051592663,0.08961966,0.39515603,0.14082655,0.2693969,0.051276583,0.108711876,0.07681571,-0.022800855,0.29730287,0.18286449,0.60063267,-0.5519328,0.69182265,-0.23515202,-0.01503417,0.115183175,0.4134544,0.17140013,0.35161525,-0.3702501,0.11327067,0.00212348,-0.03574012,-0.116124466,0.18583648,0.4060898,0.49876532,0.0662385,0.32003158,-0.1683505,0.5801436,0.26375404,0.26534748,0.043748844,-0.46926796,0.12752163,0.529762,0.5409835,-0.1646588,0.23764953,-0.14461613,-0.038336378,0.4595695,0.112360425,-0.09889654,0.16446328,0.22625296,-0.15080644,0.3529813,0.2606476,0.5926405,0.032450877,-0.4375868,0.21467745,0.091815084,0.030818896,0.031891465,0.32135835,0.016633235
ADD1,-0.6259338,0.20246027,0.14096776,-0.15674983,-0.057524636,0.07081113,0.3996138,0.122388296,0.29485118,0.04131724,0.12941882,0.031254336,-0.031331457,0.32944793,0.221738,0.64240766,-0.5485922,0.7046358,-0.242728,-0.025123287,0.101598695,0.39520144,0.17823842,0.35240126,-0.38657805,0.12927446,0.0012020816,-0.029389895,-0.12125241,0.18861243,0.42697057,0.48118556,0.062820524,0.33225718,-0.16950712,0.5800167,0.26475957,0.2556168,0.0412376,-0.46051306,0.12162359,0.56805617,0.5611476,-0.15947992,0.23904446,-0.16810264,-0.052652974,0.43681622,0.13873234,-0.084529325,0.16821569,0.22962412,-0.1536657,0.34988162,0.26834518,0.6035768,0.060784332,-0.43702632,0.21490006,0.08827455,0.028495735,0.033656567,0.31823996,0.009625599
ADRM1,-0.67944187,0.19607842,0.13857958,-0.16958173,-0.080188245,0.0850547,0.3968013,0.09943794,0.30327454,0.064838916,0.13303626,0.04395759,-0.024469562,0.38403225,0.24394993,0.66179645,-0.58074987,0.73777694,-0.2443658,-0.00030107892,0.1459941,0.3941927,0.21812093,0.39052492,-0.38627675,0.1544187,0.0013198291,-0.049533702,-0.12096139,0.18477385,0.47892606,0.5089879,0.0637776,0.34359276,-0.19423915,0.60535413,0.27984276,0.2823343,0.042595796,-0.49442232,0.1469792,0.6239268,0.5846886,-0.17777775,0.24765368,-0.16728099,-0.05097618,0.42476067,0.12916163,-0.08263772,0.17955473,0.23649633,-0.14723817,0.34992874,0.26988798,0.6185694,0.08484061,-0.47697085,0.23689921,0.09247485,0.023863012,0.040525645,0.32937074,0.017079987
APC,-0.67944187,0.19607842,0.13857958,-0.16958173,-0.080188245,0.0850547,0.3968013,0.09943794,0.30327454,0.064838916,0.13303626,0.04395759,-0.024469562,0.38403225,0.24394993,0.66179645,-0.58074987,0.73777694,-0.2443658,-0.00030107892,0.1459941,0.3941927,0.21812093,0.39052492,-0.38627675,0.1544187,0.0013198291,-0.049533702,-0.12096139,0.18477385,0.47892606,0.5089879,0.0637776,0.34359276,-0.19423915,0.60535413,0.27984276,0.2823343,0.042595796,-0.49442232,0.1469792,0.6239268,0.5846886,-0.17777775,0.24765368,-0.16728099,-0.05097618,0.42476067,0.12916163,-0.08263772,0.17955473,0.23649633,-0.14723817,0.34992874,0.26988798,0.6185694,0.08484061,-0.47697085,0.23689921,0.09247485,0.023863012,0.040525645,0.32937074,0.017079987
BCAP31,-0.6591114,0.17031854,0.14052562,-0.16723585,-0.062686205,0.097319454,0.3940774,0.12566692,0.27250975,0.060253605,0.10938831,0.08572143,-0.019619606,0.3210657,0.1907071,0.60938555,-0.5663266,0.70792437,-0.23788561,-0.0044602845,0.13576189,0.41539818,0.18602973,0.36882,-0.37389052,0.12179485,0.0022709018,-0.04364109,-0.11629137,0.1843285,0.42552873,0.5129659,0.065277025,0.32429597,-0.18053396,0.5925086,0.27023456,0.2771952,0.043040838,-0.48396325,0.13836664,0.5476567,0.5505997,-0.17230725,0.24265388,-0.14254378,-0.043055847,0.45478606,0.10670455,-0.099304855,0.17097433,0.23054194,-0.14783423,0.3542194,0.2622185,0.59827435,0.04436048,-0.45756763,0.22724341,0.09315113,0.027833715,0.034201264,0.32482398,0.02139058
BIRC2,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
BMX,-0.6532202,0.17086747,0.14076726,-0.16592905,-0.059867278,0.09552175,0.3943269,0.12986284,0.27151656,0.05791821,0.1090137,0.08418405,-0.020365693,0.31498557,0.18857896,0.6070725,-0.56290275,0.7041694,-0.23751484,-0.0072163013,0.13091998,0.41541708,0.18203883,0.36465612,-0.37359327,0.11959416,0.0022162683,-0.041525874,-0.11645895,0.1848014,0.42018512,0.50978947,0.06543973,0.32322702,-0.17755114,0.58965254,0.26867086,0.2741228,0.04315329,-0.48037285,0.13565914,0.5422484,0.54799044,-0.1704048,0.24162352,-0.14286287,-0.04176546,0.45609707,0.10777183,-0.09943383,0.16951516,0.22970307,-0.14858931,0.35397634,0.26194006,0.5967806,0.04138247,-0.45303103,0.22454706,0.09297626,0.028540589,0.033388644,0.32386974,0.020222865
CASP6,-0.88585097,0.25010017,0.108639866,-0.1985841,-0.18042085,0.10264946,0.4146754,0.09946819,0.39924347,0.12191507,0.17947128,0.053141713,-0.040662512,0.6756292,0.43167615,0.8609724,-0.71557015,0.9231893,-0.2922416,0.0591146,0.27819684,0.5053767,0.36669117,0.5486105,-0.47189873,0.2653201,-0.0032831307,-0.11438585,-0.15072049,0.18176773,0.6896949,0.59548616,0.055814605,0.4335059,-0.31160533,0.72343177,0.36012575,0.34744185,0.04205929,-0.58481586,0.23163442,0.90024626,0.7431635,-0.22962992,0.28814042,-0.2381511,-0.04948227,0.33445618,0.16126822,-0.041503638,0.27396765,0.2854945,-0.13677023,0.338137,0.3072969,0.7083963,0.25274813,-0.6515038,0.34937972,0.09330427,-0.00802136,0.06639162,0.3601415,0.015808657
CD14,-0.6591114,0.17031854,0.14052562,-0.16723585,-0.062686205,0.097319454,0.3940774,0.12566692,0.27250975,0.060253605,0.10938831,0.08572143,-0.019619606,0.3210657,0.1907071,0.60938555,-0.5663266,0.70792437,-0.23788561,-0.0044602845,0.13576189,0.41539818,0.18602973,0.36882,-0.37389052,0.12179485,0.0022709018,-0.04364109,-0.11629137,0.1843285,0.42552873,0.5129659,0.065277025,0.32429597,-0.18053396,0.5925086,0.27023456,0.2771952,0.043040838,-0.48396325,0.13836664,0.5476567,0.5505997,-0.17230725,0.24265388,-0.14254378,-0.043055847,0.45478606,0.10670455,-0.099304855,0.17097433,0.23054194,-0.14783423,0.3542194,0.2622185,0.59827435,0.04436048,-0.45756763,0.22724341,0.09315113,0.027833715,0.034201264,0.32482398,0.02139058
CDH1,-0.6230625,0.18545301,0.14396389,-0.16044956,-0.05081126,0.08016513,0.39423388,0.13247846,0.27733865,0.04682178,0.12092715,0.050845593,-0.023139335,0.30359456,0.19543846,0.61137784,-0.5449052,0.6859095,-0.23324281,-0.018474858,0.10394807,0.39865845,0.17444438,0.3455122,-0.36806262,0.12292978,0.0037456169,-0.03106001,-0.11394986,0.18584615,0.41626427,0.48389035,0.0668417,0.31915006,-0.16000679,0.5740079,0.2580714,0.26074108,0.04307836,-0.46190983,0.121178314,0.5478849,0.5429324,-0.16252734,0.23384775,-0.15233181,-0.044032928,0.45029658,0.12406549,-0.090674184,0.16068842,0.2242556,-0.15170836,0.34963447,0.26111537,0.593714,0.0405012,-0.42740375,0.20581196,0.09235878,0.031110365,0.033175558,0.3201807,0.01180166
DAPK1,-0.6305468,0.17439243,0.14221452,-0.16143027,-0.050269544,0.08780468,0.39523125,0.14257869,0.26968226,0.049235247,0.109406054,0.074099675,-0.023208037,0.29502958,0.18308164,0.60077775,-0.5496761,0.6900436,-0.23534814,-0.017030891,0.111988686,0.41277537,0.16914985,0.3491566,-0.3709175,0.11301693,0.0022182849,-0.03377026,-0.116327055,0.18620011,0.40385664,0.49617034,0.06620271,0.31971246,-0.16628172,0.5784288,0.2625166,0.26309904,0.04351747,-0.4666303,0.12540667,0.52768147,0.53973943,-0.1634874,0.23713763,-0.14547248,-0.03813606,0.4592387,0.113899685,-0.098286524,0.1636043,0.22599812,-0.15128827,0.3528214,0.26082087,0.59203684,0.032068536,-0.4350061,0.21311462,0.09188798,0.031062305,0.03140171,0.32047415,0.015744127
DAPK2,-0.59272075,0.18854927,0.14576362,-0.15403336,-0.037672997,0.0716943,0.39531362,0.15290284,0.27254635,0.034651015,0.11949737,0.042036712,-0.026404828,0.27324566,0.18374434,0.59964585,-0.5268539,0.66602707,-0.23084463,-0.031608067,0.07906684,0.3981088,0.15419531,0.32407966,-0.36538675,0.111017734,0.003958583,-0.02020575,-0.113494895,0.18765417,0.38982394,0.46730608,0.0673401,0.3155475,-0.14492543,0.5591078,0.24933483,0.24612993,0.042998765,-0.44325784,0.107146434,0.5207649,0.5294858,-0.15301193,0.22811428,-0.15323931,-0.037102304,0.4566955,0.12983848,-0.09084106,0.15307795,0.21960829,-0.1551733,0.34885007,0.2595378,0.5856106,0.026359022,-0.40362567,0.19156294,0.09074826,0.034201823,0.029825196,0.3147636,0.006877631
DBNL,-0.59272075,0.18854927,0.14576362,-0.15403336,-0.037672997,0.0716943,0.39531362,0.15290284,0.27254635,0.034651015,0.11949737,0.042036712,-0.026404828,0.27324566,0.18374434,0.59964585,-0.5268539,0.66602707,-0.23084463,-0.031608067,0.07906684,0.3981088,0.15419531,0.32407966,-0.36538675,0.111017734,0.003958583,-0.02020575,-0.113494895,0.18765417,0.38982394,0.46730608,0.0673401,0.3155475,-0.14492543,0.5591078,0.24933483,0.24612993,0.042998765,-0.44325784,0.107146434,0.5207649,0.5294858,-0.15301193,0.22811428,-0.15323931,-0.037102304,0.4566955,0.12983848,-0.09084106,0.15307795,0.21960829,-0.1551733,0.34885007,0.2595378,0.5856106,0.026359022,-0.40362567,0.19156294,0.09074826,0.034201823,0.029825196,0.3147636,0.006877631
DFFA,-0.65324175,0.16672714,0.14046817,-0.16590205,-0.0583006,0.098433755,0.39432588,0.13565935,0.26733693,0.05789384,0.104830295,0.09243642,-0.019949771,0.30810332,0.18160406,0.60066646,-0.56283426,0.70243883,-0.2375965,-0.0071725664,0.1316021,0.420299,0.1781657,0.36359927,-0.37353736,0.11489293,0.0022242225,-0.041460127,-0.11642185,0.18475208,0.4130909,0.51277894,0.06543329,0.32147178,-0.17751826,0.589674,0.2686188,0.27413926,0.043195162,-0.480444,0.13559529,0.5316479,0.54445565,-0.17019613,0.24164438,-0.13941577,-0.038680054,0.46047297,0.10397196,-0.10214191,0.16950943,0.22965989,-0.14855005,0.35483712,0.26132452,0.5946938,0.03656266,-0.45303783,0.22536269,0.093015105,0.028602097,0.032616287,0.32349247,0.021168105
DFFB,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
DSG1,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
DSG2,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
DSG3,-0.7695192,0.2832529,0.12774593,-0.18132105,-0.14597434,0.05136422,0.40565625,0.10131677,0.40497315,0.0878616,0.21528831,0.014492258,-0.038964503,0.60955656,0.42672628,0.8445149,-0.64071876,0.84153205,-0.26594484,0.024210153,0.18882692,0.44144693,0.33515838,0.47223234,-0.4290098,0.26838553,0.0010470361,-0.07778542,-0.13392195,0.18396312,0.66825205,0.50210434,0.060041968,0.4058615,-0.24382973,0.65740395,0.3142399,0.30874342,0.040919024,-0.4718803,0.18245761,0.89367115,0.7044435,-0.20294924,0.26158932,-0.2435618,-0.05139172,0.32296008,0.19968794,-0.02375421,0.22466281,0.25950208,-0.14375457,0.32965836,0.2958569,0.68583894,0.22980662,-0.55192995,0.27405715,0.09212557,0.007206247,0.061881244,0.34598744,-0.0009112954
FAS,-0.8858481,0.25060773,0.108661175,-0.19858757,-0.18062264,0.10226689,0.41467577,0.09946085,0.39974618,0.12191857,0.1799807,0.053131834,-0.040724583,0.6764596,0.43252897,0.86179507,-0.7155786,0.92339313,-0.29223114,0.059109103,0.27808198,0.5053713,0.36715052,0.5487155,-0.47190508,0.26587132,-0.0032842099,-0.11439418,-0.15072545,0.1817779,0.690532,0.59510016,0.055815667,0.43371463,-0.3116094,0.723429,0.36013263,0.34743994,0.0420546,-0.5838695,0.23164287,0.901523,0.74359137,-0.22966546,0.2878555,-0.23859128,-0.04948601,0.33392653,0.16172546,-0.041171312,0.27400652,0.2854999,-0.13677496,0.3380197,0.30736363,0.7086428,0.2533249,-0.651503,0.34925908,0.09329969,-0.008028765,0.066461116,0.3601616,0.015668511
FASLG,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
FNTA,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
GSN,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
HMGB1,-0.7695192,0.2832529,0.12774593,-0.18132105,-0.14597434,0.05136422,0.40565625,0.10131677,0.40497315,0.0878616,0.21528831,0.014492258,-0.038964503,0.60955656,0.42672628,0.8445149,-0.64071876,0.84153205,-0.26594484,0.024210153,0.18882692,0.44144693,0.33515838,0.47223234,-0.4290098,0.26838553,0.0010470361,-0.07778542,-0.13392195,0.18396312,0.66825205,0.50210434,0.060041968,0.4058615,-0.24382973,0.65740395,0.3142399,0.30874342,0.040919024,-0.4718803,0.18245761,0.89367115,0.7044435,-0.20294924,0.26158932,-0.2435618,-0.05139172,0.32296008,0.19968794,-0.02375421,0.22466281,0.25950208,-0.14375457,0.32965836,0.2958569,0.68583894,0.22980662,-0.55192995,0.27405715,0.09212557,0.007206247,0.061881244,0.34598744,-0.0009112954
KPNA1,-0.7695199,0.28315696,0.1277428,-0.18132043,-0.14593877,0.05143263,0.40565622,0.10131813,0.4048785,0.08786096,0.21519116,0.014494155,-0.03895095,0.6093991,0.42656645,0.84435743,-0.64071727,0.84149516,-0.2659469,0.024211247,0.18884936,0.44144797,0.33507308,0.4722187,-0.42900857,0.2682755,0.0010471554,-0.0777839,-0.133921,0.18396005,0.66809523,0.5021801,0.060041793,0.40582216,-0.24382907,0.65740454,0.31423855,0.30874386,0.040919937,-0.47206187,0.18245606,0.8934294,0.70436275,-0.20294249,0.26158985,-0.24356093,-0.051391013,0.32306165,0.19960144,-0.0238173,0.2246552,0.2595011,-0.14375365,0.32968035,0.29584554,0.6857896,0.2296975,-0.5519301,0.2740811,0.092126444,0.0072075995,0.06187272,0.3459754,-0.00088603795
MAGED1,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
MAPT,-0.6286557,0.24229354,0.14727597,-0.15959738,-0.07459608,0.050830584,0.39339152,0.10281215,0.32925075,0.04492132,0.17737533,-0.032603025,-0.025437854,0.3942731,0.27940226,0.6942302,-0.54745054,0.70763946,-0.23613803,-0.015685856,0.09731321,0.36437932,0.2202431,0.36032382,-0.37638417,0.17983216,0.007971197,-0.03035255,-0.11010257,0.184524,0.5039279,0.45018137,0.063771844,0.33456686,-0.16003297,0.5778394,0.25482816,0.26390964,0.038335297,-0.46155453,0.12017405,0.6730989,0.58560556,-0.16610727,0.23300841,-0.19137877,-0.05284281,0.39512727,0.17035843,-0.05593559,0.16518867,0.22724323,-0.15054567,0.33915165,0.27058858,0.6167784,0.109582946,-0.43182063,0.20104046,0.09137936,0.025207033,0.043677554,0.32178682,0.0012993589
OCLN,-0.7545174,0.14304973,0.123262495,-0.17965291,-0.0877334,0.14445087,0.40326464,0.12569004,0.26441488,0.08516598,0.07676354,0.17703614,-0.022243,0.36836323,0.18906052,0.64404345,-0.62823004,0.77344495,-0.26252437,0.023908649,0.20709662,0.46673077,0.20499387,0.4306621,-0.4155752,0.113865376,0.00020707096,-0.07209739,-0.13070706,0.18246876,0.43207678,0.5935321,0.061432187,0.34493327,-0.23468615,0.64808923,0.3074446,0.30583552,0.043418746,-0.5361445,0.17598456,0.539449,0.5797247,-0.19225301,0.28457004,-0.13077657,-0.044207145,0.46905795,0.07456084,-0.11475301,0.20482178,0.2532511,-0.14300558,0.36087874,0.27315763,0.61483115,0.061402053,-0.53881985,0.29231954,0.09387353,0.013479166,0.038127393,0.3359646,0.03350459
PAK2,-0.8858402,0.2519708,0.108718604,-0.19859692,-0.18115512,0.10124405,0.41467685,0.09944117,0.40109557,0.12192809,0.18134877,0.053105097,-0.04089032,0.67868733,0.4348219,0.86398727,-0.7156014,0.9239297,-0.29220274,0.05909425,0.27775964,0.5053567,0.36837345,0.5489691,-0.471922,0.26734868,-0.0032870402,-0.114416584,-0.15073878,0.18180239,0.6927822,0.5940555,0.05581849,0.4342746,-0.3116199,0.72342163,0.36015108,0.3474349,0.04204207,-0.58130586,0.23166573,0.90495247,0.7447387,-0.22976121,0.28707963,-0.23979932,-0.049496014,0.33250248,0.16295354,-0.04027836,0.27410746,0.28551444,-0.13678755,0.33768487,0.30753636,0.7092796,0.25487256,-0.6515008,0.34892946,0.093287334,-0.008048607,0.066642284,0.36021084,0.015293419
