Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
EDC3,-0.26424745,-0.09826979,-0.0135278115,-0.17328945,-0.021747617,-0.048165932,-0.0695118,0.02900216,-0.046881787,-0.06417718,0.027145555,0.20175387,-0.13464275,-0.02095584,-0.067524105,0.0045817606,-0.022596959,0.19390592,-0.00893881,0.2711017,0.12333356,0.3549406,0.044782795,-0.0434514,-0.09472611,0.0032790657,0.0065806583,0.02942451,0.105836235,-0.036117464,-0.11338046,0.11245974,-0.05968751,-0.01251583,-0.22263777,-0.039123952,0.046246648,0.11039415,-0.109616145,-0.110634506,0.0078024827,-0.15130326,0.03996695,0.09519307,-0.083621696,0.08707826,0.08793435,0.22081923,-0.11761163,0.015413083,-0.0174215,-0.054164305,-0.08502382,-0.059013125,-0.06253224,-0.049202677,-0.013886457,-0.14407952,0.021627245,0.061710097,-0.060720693,0.013352006,-0.040234804,0.11955988
EDC4,-0.16441314,0.024682958,0.06178841,-0.14465398,0.15932275,-0.123579815,0.10085145,0.21272148,0.020702679,-0.16538455,0.034758806,0.18409407,-0.1966156,-0.17256683,-0.030417033,-0.114832476,0.043820724,0.16185664,0.024007529,0.15409423,-0.091363296,0.31835872,-0.06769089,-0.09859574,-0.14806284,0.08781413,0.02620779,0.10307899,-0.008598888,0.08963476,-0.15840621,0.008480184,0.106956184,0.08747322,-0.08607998,0.03863313,-0.075302035,-0.049372446,-0.02202188,-0.078356914,-0.10826721,-0.14922678,-0.05744624,0.14675222,-0.14426629,-0.021241173,0.093773596,0.25464568,0.067984834,0.04966075,-0.12572876,-0.085990585,-0.18738273,0.014500622,-0.026812878,-0.008636232,-0.13229254,0.048253756,-0.067815974,0.11893926,0.1066837,0.039340466,-0.013117341,0.079135716
ZFP36L1,-0.25603262,-0.089915335,-0.00964132,-0.17079443,-0.007119907,-0.059007823,-0.055680964,0.04793778,-0.043535996,-0.07283087,0.026815748,0.19832109,-0.14160049,-0.03505134,-0.06638326,-0.004568722,-0.015815351,0.19279665,-0.0063081104,0.26080483,0.10117312,0.35485852,0.032355458,-0.05175872,-0.09825372,0.0066115167,0.007681474,0.03455872,0.09634186,-0.025366753,-0.12169339,0.10158572,-0.04653266,-0.0049982164,-0.21358809,-0.033197943,0.03659378,0.09857781,-0.10203953,-0.108719826,-0.00050137565,-0.15579978,0.03037586,0.09727156,-0.093362585,0.07413906,0.08946177,0.22479104,-0.10353257,0.01746989,-0.029620789,-0.05703295,-0.093793,-0.054087665,-0.061713625,-0.04688495,-0.027047854,-0.12911338,0.010482216,0.066571295,-0.04699372,0.0111952415,-0.042307585,0.11299815
ANP32A,-0.2779035,-0.11430374,-0.020597756,-0.17743208,-0.046129182,-0.031507235,-0.09239824,-0.00012886431,-0.054009385,-0.049936656,0.027623132,0.20705953,-0.12280267,0.002202846,-0.07177967,0.02078417,-0.03310189,0.19683371,-0.012611672,0.2878778,0.15802844,0.35597065,0.06438223,-0.031635314,-0.086690694,-0.0043399576,0.0048887096,0.019603932,0.12191241,-0.05363982,-0.10146251,0.12953675,-0.081861466,-0.02494164,-0.23945326,-0.049274813,0.0630018,0.13180546,-0.12179086,-0.11368425,0.02334835,-0.14610434,0.0552117,0.09054114,-0.06927653,0.10679962,0.08608076,0.21483192,-0.14177123,0.010326482,0.0011396669,-0.05000627,-0.07035411,-0.06684685,-0.06559019,-0.05380803,0.0055302354,-0.16958906,0.037618995,0.05400098,-0.083266675,0.014408975,-0.03940335,0.129138
HNRNPD,-0.35800758,-0.21974635,-0.1340169,-0.190166,-0.26632148,0.031260908,-0.2799056,-0.19424799,-0.08472358,0.018926779,-0.0047957934,0.22773889,-0.11925565,0.21781936,-0.034454964,0.16211113,-0.058355007,0.27537313,-0.092686385,0.3675803,0.42125767,0.40933073,0.152933,0.06024351,-0.117757775,-0.08942317,-0.057877857,-0.026264708,0.1974699,-0.17100403,-0.06522195,0.24197972,-0.2643209,-0.070319265,-0.42956853,-0.12671724,0.21947902,0.21610764,-0.20530394,-0.10055091,0.11506726,-0.1831001,0.16745207,0.04980575,0.038945705,0.1950257,0.042858973,0.11333907,-0.28534973,0.01885166,0.13799247,-0.011129493,0.0028186934,-0.16012165,-0.08237933,-0.08713508,0.19133614,-0.37887865,0.17784846,-0.018304268,-0.26628625,-0.005156652,-0.100175574,0.18900546
BCL11A,-0.3797213,-0.25102094,-0.15292025,-0.19468386,-0.31679145,0.061919935,-0.3254258,-0.24487224,-0.09422898,0.03860031,-0.010136619,0.24850127,-0.108437195,0.2687633,-0.029239247,0.19558536,-0.06864342,0.29130447,-0.10883365,0.3968472,0.49875307,0.41788375,0.18172857,0.09035515,-0.11893649,-0.105582915,-0.069638774,-0.039783355,0.21982421,-0.2012316,-0.04696187,0.28114182,-0.3085464,-0.083661094,-0.47179183,-0.14580822,0.25587207,0.24213621,-0.2266791,-0.10008922,0.13945879,-0.1901269,0.19502482,0.04473569,0.07854442,0.2326852,0.035164982,0.09303321,-0.32377487,0.015131928,0.17670085,-0.0019652676,0.023770887,-0.17493552,-0.08435101,-0.094394594,0.23657663,-0.42957938,0.21930742,-0.03514818,-0.31062123,-0.0011723646,-0.10300183,0.21494645
PHF10,-0.27090725,-0.03620773,-0.04959911,-0.17380513,-0.089518115,-0.051975004,-0.09045482,-0.11425361,0.04473296,-0.058660448,0.09716498,0.03232806,-0.12489527,0.13971722,0.07284467,0.10448268,-0.023675632,0.17810476,-0.018683253,0.17587322,0.1347778,0.25924867,0.14352286,-0.017521428,-0.10347649,0.055702098,-0.0022341423,0.02519865,0.1118489,-0.04758142,-0.006193284,0.038975827,-0.0800181,0.0352356,-0.2453343,-0.04785138,0.18931785,0.10196048,-0.118746415,0.04972799,0.017209124,0.060324065,0.14266771,0.08305225,-0.072894484,0.031990685,-0.004917644,0.09001526,-0.06573214,0.066618614,0.051710054,-0.04846172,-0.07929088,-0.11282447,-0.059507485,-0.049320754,0.105969325,-0.16632475,0.025131548,0.053304575,-0.08118042,0.037446365,-0.06469765,0.08952307
PDCD6IP,-0.24095872,-0.07594223,-0.0044092545,-0.16495794,0.013019832,-0.06948183,-0.037277747,0.07493092,-0.03509922,-0.089324534,0.023066107,0.20414636,-0.1582214,-0.052073874,-0.059407707,-0.017509535,-0.002079513,0.19518892,-0.009125397,0.24836811,0.08099528,0.35885158,0.010200992,-0.055499405,-0.11706909,0.014254814,0.0044012293,0.048667163,0.07776168,-0.008810531,-0.13359797,0.09419625,-0.028705642,0.009952618,-0.20218125,-0.02419227,0.023116872,0.07018086,-0.09129887,-0.102581605,-0.019399628,-0.17202991,0.014775924,0.1056141,-0.09560628,0.062300876,0.09000753,0.22649446,-0.07908326,0.025959179,-0.04234481,-0.059115753,-0.10996526,-0.04564574,-0.054471772,-0.040829178,-0.038199626,-0.10719694,0.006873397,0.071981475,-0.028867688,0.014883249,-0.040954053,0.11280522
MSH6,-0.2740701,-0.110592335,-0.024229854,-0.17595169,-0.041101083,-0.045494623,-0.0865068,0.012024821,-0.053617932,-0.054579616,0.026304645,0.19640905,-0.13024133,-0.0034330823,-0.06992261,0.018369325,-0.027580556,0.1981264,-0.012162598,0.27904558,0.1386609,0.35906422,0.054716118,-0.042091876,-0.088280365,-0.0076401476,0.004069645,0.020997353,0.11705615,-0.04800138,-0.11142698,0.11760727,-0.0767692,-0.021780847,-0.23874465,-0.04736016,0.060017467,0.12743774,-0.11780337,-0.11186017,0.020829033,-0.15092802,0.05024142,0.087325275,-0.08330486,0.091310725,0.08619329,0.21562518,-0.1355157,0.0123627335,-0.009152845,-0.05135116,-0.07535302,-0.068667024,-0.068505004,-0.054329988,-0.0036402494,-0.16402827,0.025516724,0.056302242,-0.077271864,0.0064419946,-0.048477665,0.11871944
CSRP1,-0.34980473,-0.03186011,-0.13433465,-0.19736357,-0.293694,0.0034118015,-0.22573073,-0.4359632,0.12304883,0.022234788,0.20418209,-0.14526162,-0.05273974,0.45296884,0.23056704,0.32390112,-0.080705225,0.16673598,-0.041928016,0.18777351,0.29342186,0.13955617,0.36574477,0.057321154,-0.061860207,0.0796356,-0.016778931,-0.03530251,0.20176922,-0.14823106,0.18199146,0.039560176,-0.21078163,0.02989346,-0.3531688,-0.108113855,0.47569668,0.20641485,-0.18887275,0.2555615,0.11134006,0.36848077,0.3495692,0.035154987,-0.01495594,0.039010182,-0.13094275,-0.10054348,-0.12093978,0.10435082,0.21968897,-0.023134705,0.001986361,-0.22723658,-0.0790293,-0.07570833,0.34209204,-0.30954915,0.08641366,0.0064542964,-0.21429627,0.059737235,-0.102585316,0.0774801
SNCB,-0.3346084,-0.013868954,-0.12304294,-0.19318475,-0.2633004,-0.006750712,-0.19840685,-0.4025478,0.12972423,0.0073816497,0.20549707,-0.14220037,-0.062962286,0.42310494,0.23176804,0.31239203,-0.071128055,0.16094318,-0.035515934,0.17383865,0.25333816,0.13722834,0.34472367,0.04360901,-0.067729905,0.08973361,-0.0126578845,-0.024326492,0.18473585,-0.12857547,0.1694742,0.026606373,-0.18416712,0.04185868,-0.33041894,-0.0961104,0.45799673,0.18411654,-0.17518869,0.26045397,0.09380311,0.36422437,0.331197,0.041230347,-0.03150768,0.01951392,-0.12672843,-0.09009143,-0.094936654,0.108136386,0.1980587,-0.025034314,-0.013466943,-0.21635862,-0.07524121,-0.07017735,0.31734085,-0.27681196,0.0675168,0.016061995,-0.18758479,0.059936434,-0.10003057,0.06731519
MT1A,-0.3346084,-0.013868954,-0.12304294,-0.19318475,-0.2633004,-0.006750712,-0.19840685,-0.4025478,0.12972423,0.0073816497,0.20549707,-0.14220037,-0.062962286,0.42310494,0.23176804,0.31239203,-0.071128055,0.16094318,-0.035515934,0.17383865,0.25333816,0.13722834,0.34472367,0.04360901,-0.067729905,0.08973361,-0.0126578845,-0.024326492,0.18473585,-0.12857547,0.1694742,0.026606373,-0.18416712,0.04185868,-0.33041894,-0.0961104,0.45799673,0.18411654,-0.17518869,0.26045397,0.09380311,0.36422437,0.331197,0.041230347,-0.03150768,0.01951392,-0.12672843,-0.09009143,-0.094936654,0.108136386,0.1980587,-0.025034314,-0.013466943,-0.21635862,-0.07524121,-0.07017735,0.31734085,-0.27681196,0.0675168,0.016061995,-0.18758479,0.059936434,-0.10003057,0.06731519
MT1B,-0.28849393,-0.10168454,-0.05194533,-0.17791602,-0.09967475,-0.040735483,-0.123198375,-0.074989974,-0.022119835,-0.042066634,0.04087968,0.14090769,-0.124216385,0.089347385,-0.010320757,0.051868632,-0.03346127,0.20286992,-0.028481739,0.25770098,0.1897301,0.32901368,0.10769642,-0.013338985,-0.09865683,0.0033508595,-0.008364994,0.014236249,0.13083969,-0.070788056,-0.06122766,0.11142696,-0.11189628,-0.010652697,-0.27352902,-0.0617842,0.11705646,0.13484511,-0.13456544,-0.06760679,0.03615958,-0.074664764,0.10656708,0.07966899,-0.056362994,0.090363786,0.044428356,0.15040517,-0.13719514,0.033866286,0.041638963,-0.042706452,-0.061660342,-0.10136357,-0.066852964,-0.058104184,0.07384456,-0.20337899,0.05418116,0.042028513,-0.11320074,0.017861694,-0.06115572,0.12152036
MT1E,-0.24095872,-0.07594223,-0.0044092545,-0.16495794,0.013019832,-0.06948183,-0.037277747,0.07493092,-0.03509922,-0.089324534,0.023066107,0.20414636,-0.1582214,-0.052073874,-0.059407707,-0.017509535,-0.002079513,0.19518892,-0.009125397,0.24836811,0.08099528,0.35885158,0.010200992,-0.055499405,-0.11706909,0.014254814,0.0044012293,0.048667163,0.07776168,-0.008810531,-0.13359797,0.09419625,-0.028705642,0.009952618,-0.20218125,-0.02419227,0.023116872,0.07018086,-0.09129887,-0.102581605,-0.019399628,-0.17202991,0.014775924,0.1056141,-0.09560628,0.062300876,0.09000753,0.22649446,-0.07908326,0.025959179,-0.04234481,-0.059115753,-0.10996526,-0.04564574,-0.054471772,-0.040829178,-0.038199626,-0.10719694,0.006873397,0.071981475,-0.028867688,0.014883249,-0.040954053,0.11280522
MT1F,-0.3838193,-0.23665577,-0.17309603,-0.19393119,-0.35068187,0.043947235,-0.34231913,-0.29573718,-0.06649974,0.040492363,-0.0044412054,0.19941138,-0.11137959,0.3312644,0.014167707,0.2092635,-0.06626591,0.29481333,-0.11989473,0.36966044,0.5173349,0.39512593,0.21134967,0.1041667,-0.13067143,-0.09543621,-0.07915735,-0.0407934,0.22192024,-0.20944217,-0.016370583,0.26497626,-0.32491967,-0.06791063,-0.4925172,-0.15218289,0.2713955,0.2374857,-0.23300488,-0.09521097,0.14444423,-0.13499877,0.2309165,0.039445702,0.0890137,0.21785645,0.0031394365,0.04450135,-0.31243593,0.03444992,0.20481586,0.0023437291,0.026311655,-0.19750455,-0.083130606,-0.09572375,0.2855115,-0.44788545,0.23043784,-0.042264357,-0.3269645,0.0041359803,-0.11722657,0.20956531
MT1H,-0.2977736,-0.12318799,-0.072827816,-0.17729378,-0.13360833,-0.040985547,-0.1544377,-0.091738105,-0.032479174,-0.036717676,0.024697997,0.16019394,-0.13368535,0.11544692,-0.009793,0.070034064,-0.031102415,0.22363919,-0.047358796,0.27587527,0.23491432,0.35140088,0.106467016,0.0014237743,-0.11529251,-0.016725713,-0.02348676,0.011534812,0.13790259,-0.08722507,-0.06943077,0.13686603,-0.1424714,-0.017523026,-0.30899376,-0.07380945,0.12759548,0.14008468,-0.14676534,-0.079499334,0.04614258,-0.110171266,0.11445863,0.07486273,-0.036744654,0.10632937,0.04247333,0.13832447,-0.16098945,0.036547787,0.058925718,-0.035289384,-0.054296445,-0.114369184,-0.06794659,-0.0629254,0.09976331,-0.23751988,0.082099244,0.029846767,-0.14330377,0.011598839,-0.07427804,0.135548
MT1M,-0.3916497,-0.09729138,-0.2312999,-0.19713846,-0.45297053,0.001373902,-0.35707772,-0.54824984,0.11010446,0.05017069,0.16507272,-0.15388396,-0.08866193,0.61033344,0.28067237,0.3839195,-0.07424022,0.24549162,-0.12042548,0.21652074,0.48094767,0.20044252,0.39462024,0.12687036,-0.12854716,0.011990761,-0.081582844,-0.04944567,0.22983626,-0.22010878,0.18054233,0.09381684,-0.3382315,0.020307371,-0.5053121,-0.15894668,0.57614326,0.22321954,-0.24125715,0.2667224,0.15703161,0.29707798,0.41787156,0.011036205,0.06819594,0.08347012,-0.1661334,-0.18686631,-0.20114724,0.12967286,0.3115747,0.0065856725,0.03351557,-0.298859,-0.08258926,-0.0949972,0.48316818,-0.46343774,0.19886324,-0.048951,-0.34218922,0.040704384,-0.16439709,0.12223166
MT1X,-0.24578783,-0.0773205,-0.0010237106,-0.16788943,0.014565514,-0.06546482,-0.037214737,0.070821956,-0.039679687,-0.08263848,0.027847359,0.19813697,-0.14842153,-0.054097172,-0.066470504,-0.018694673,-0.010249402,0.18807407,-0.0022006007,0.251755,0.07515897,0.35401255,0.017614625,-0.06033747,-0.10323798,0.014341449,0.010804029,0.04293394,0.08493157,-0.012457617,-0.13051324,0.09087665,-0.028214447,0.0016746018,-0.19624822,-0.024934571,0.021461084,0.08292447,-0.093187556,-0.10777345,-0.013597693,-0.16001466,0.016892575,0.10226857,-0.10413538,0.063019514,0.09337976,0.23361513,-0.086708926,0.020414717,-0.044136297,-0.060078517,-0.104131535,-0.046460267,-0.05801369,-0.042799648,-0.043968268,-0.10763353,-0.0009544622,0.073192395,-0.029000241,0.012709334,-0.038234815,0.10719763
MT3,-0.2904862,-0.12953562,-0.03112647,-0.18073606,-0.0723955,-0.020244718,-0.11569396,-0.027696371,-0.05998192,-0.0378007,0.026612494,0.20821948,-0.114753045,0.026280425,-0.07255087,0.03825715,-0.040796172,0.2023469,-0.01804475,0.3006717,0.18987153,0.3582824,0.08129235,-0.021463232,-0.08157527,-0.013661677,0.0013271868,0.010116246,0.13624471,-0.07012982,-0.09222074,0.14327079,-0.104661256,-0.035007864,-0.25957325,-0.059469998,0.081193596,0.15083285,-0.133205,-0.11511327,0.038620736,-0.14297009,0.07060214,0.08444749,-0.05744706,0.12101929,0.0824049,0.2054518,-0.16379304,0.007219993,0.018522486,-0.04574851,-0.05734332,-0.07693669,-0.06956123,-0.058909383,0.026095398,-0.19593494,0.052060366,0.046086702,-0.10591209,0.012462168,-0.043684572,0.1359877
EME1,-0.2904862,-0.12953562,-0.03112647,-0.18073606,-0.0723955,-0.020244718,-0.11569396,-0.027696371,-0.05998192,-0.0378007,0.026612494,0.20821948,-0.114753045,0.026280425,-0.07255087,0.03825715,-0.040796172,0.2023469,-0.01804475,0.3006717,0.18987153,0.3582824,0.08129235,-0.021463232,-0.08157527,-0.013661677,0.0013271868,0.010116246,0.13624471,-0.07012982,-0.09222074,0.14327079,-0.104661256,-0.035007864,-0.25957325,-0.059469998,0.081193596,0.15083285,-0.133205,-0.11511327,0.038620736,-0.14297009,0.07060214,0.08444749,-0.05744706,0.12101929,0.0824049,0.2054518,-0.16379304,0.007219993,0.018522486,-0.04574851,-0.05734332,-0.07693669,-0.06956123,-0.058909383,0.026095398,-0.19593494,0.052060366,0.046086702,-0.10591209,0.012462168,-0.043684572,0.1359877
EME2,-0.1368251,0.044755455,0.08623722,-0.13702072,0.22969833,-0.14098655,0.15520808,0.30396888,0.012437072,-0.19162813,0.032999747,0.20025118,-0.21750322,-0.25209615,-0.05800992,-0.1481744,0.060991608,0.15207663,0.038978543,0.14211635,-0.17754185,0.33389536,-0.1261726,-0.13673635,-0.15272434,0.09367628,0.036805913,0.12226258,-0.03881245,0.1274971,-0.20629044,-0.017343737,0.15954514,0.095907636,-0.038508855,0.060534313,-0.1255154,-0.08326939,0.0042732563,-0.09134032,-0.14036506,-0.1965963,-0.111445606,0.15651268,-0.18861458,-0.053573087,0.12028489,0.30170435,0.10308094,0.04644769,-0.183945,-0.09609719,-0.21634269,0.041114394,-0.023470718,-0.0005223714,-0.20709895,0.10904397,-0.11273541,0.13978289,0.15994336,0.030374236,-0.007074503,0.058630392
GEN1,-0.25761867,-0.09253989,-0.0101632485,-0.17089793,-0.011762245,-0.05193743,-0.060735133,0.04171306,-0.043944236,-0.071016,0.025978154,0.2051624,-0.14099726,-0.029316433,-0.06620279,-0.0016191527,-0.017106201,0.19428071,-0.009291818,0.26647204,0.113665,0.35662082,0.03503064,-0.04563065,-0.10158102,0.006697541,0.0058327615,0.035511557,0.097920775,-0.028692476,-0.118782684,0.10944719,-0.051215306,-0.006538421,-0.21661724,-0.034973413,0.039635777,0.0986561,-0.104765266,-0.10841644,-0.00033424422,-0.15855053,0.03245256,0.0989912,-0.085017785,0.08257617,0.089115575,0.22312416,-0.10734306,0.018181115,-0.023693794,-0.05542326,-0.091863155,-0.054399487,-0.059484053,-0.046474066,-0.020462126,-0.13370468,0.019285122,0.06446556,-0.052180205,0.015034675,-0.038839176,0.11954382
MUS81,-0.25787875,-0.09214714,-0.012074471,-0.17086081,-0.013150303,-0.054814227,-0.06132951,0.04103747,-0.043595262,-0.07090677,0.025693286,0.20110562,-0.14187872,-0.028599652,-0.06464893,-0.00081122294,-0.016708042,0.19462395,-0.00958522,0.264683,0.11154501,0.35660288,0.035064407,-0.047162816,-0.10144906,0.0057140794,0.005428765,0.035027556,0.0980802,-0.028879918,-0.11946629,0.10698763,-0.051897228,-0.006434649,-0.21793218,-0.035388656,0.040405184,0.09920749,-0.104879774,-0.10822204,0.00035220012,-0.15727073,0.03343255,0.09762045,-0.08756684,0.07959047,0.08816594,0.22170448,-0.10730727,0.018847287,-0.024179608,-0.055348463,-0.09186251,-0.056180473,-0.060431655,-0.047009733,-0.020058315,-0.1345889,0.017462486,0.06431906,-0.0527299,0.013239994,-0.041328177,0.11720441
SLX4,-0.2651777,-0.09998973,-0.015063913,-0.1734219,-0.023779808,-0.04815013,-0.071566,0.028372526,-0.04853359,-0.06326044,0.026939856,0.20160408,-0.13484806,-0.018789401,-0.06866639,0.006367665,-0.022964198,0.19474049,-0.009546176,0.27257043,0.12423657,0.35672715,0.044483013,-0.04410824,-0.094446585,0.0012351926,0.006099522,0.028863283,0.1069423,-0.03741353,-0.114867866,0.1130655,-0.061735973,-0.014174024,-0.22459921,-0.040061515,0.047779262,0.112116724,-0.11056088,-0.110672206,0.008990604,-0.153582,0.040153526,0.094073996,-0.084690616,0.08726063,0.08846861,0.22109337,-0.12021913,0.015066706,-0.017374516,-0.05379749,-0.084072396,-0.06023639,-0.063324854,-0.04983982,-0.013669288,-0.14633712,0.021711582,0.06117855,-0.06275803,0.011777355,-0.04172145,0.11902791
XRCC2,-0.3317513,-0.030050244,-0.102366954,-0.19397306,-0.23444806,-0.0043128636,-0.1857175,-0.36011192,0.1045368,0.006335994,0.18531291,-0.13005352,-0.05778467,0.36993933,0.18574208,0.26283038,-0.074087635,0.15897849,-0.026932167,0.17277597,0.24935006,0.15768066,0.32078016,0.038343087,-0.058681674,0.082106896,-0.0047768205,-0.02325653,0.18384619,-0.12291578,0.14630337,0.021949857,-0.17173535,0.027837338,-0.31320056,-0.09107162,0.39942527,0.18825626,-0.17081651,0.20208153,0.089521915,0.3116168,0.29970488,0.049185824,-0.029842297,0.042919412,-0.097546935,-0.046836272,-0.107011706,0.08959389,0.17818649,-0.03151861,-0.014597565,-0.1929333,-0.07395298,-0.06820965,0.27783418,-0.27325445,0.06617987,0.02130887,-0.17530856,0.06040503,-0.08191927,0.08075354
XRCC3,-0.3317513,-0.030050244,-0.102366954,-0.19397306,-0.23444806,-0.0043128636,-0.1857175,-0.36011192,0.1045368,0.006335994,0.18531291,-0.13005352,-0.05778467,0.36993933,0.18574208,0.26283038,-0.074087635,0.15897849,-0.026932167,0.17277597,0.24935006,0.15768066,0.32078016,0.038343087,-0.058681674,0.082106896,-0.0047768205,-0.02325653,0.18384619,-0.12291578,0.14630337,0.021949857,-0.17173535,0.027837338,-0.31320056,-0.09107162,0.39942527,0.18825626,-0.17081651,0.20208153,0.089521915,0.3116168,0.29970488,0.049185824,-0.029842297,0.042919412,-0.097546935,-0.046836272,-0.107011706,0.08959389,0.17818649,-0.03151861,-0.014597565,-0.1929333,-0.07395298,-0.06820965,0.27783418,-0.27325445,0.06617987,0.02130887,-0.17530856,0.06040503,-0.08191927,0.08075354
ERCC4,-0.3317513,-0.030050244,-0.102366954,-0.19397306,-0.23444806,-0.0043128636,-0.1857175,-0.36011192,0.1045368,0.006335994,0.18531291,-0.13005352,-0.05778467,0.36993933,0.18574208,0.26283038,-0.074087635,0.15897849,-0.026932167,0.17277597,0.24935006,0.15768066,0.32078016,0.038343087,-0.058681674,0.082106896,-0.0047768205,-0.02325653,0.18384619,-0.12291578,0.14630337,0.021949857,-0.17173535,0.027837338,-0.31320056,-0.09107162,0.39942527,0.18825626,-0.17081651,0.20208153,0.089521915,0.3116168,0.29970488,0.049185824,-0.029842297,0.042919412,-0.097546935,-0.046836272,-0.107011706,0.08959389,0.17818649,-0.03151861,-0.014597565,-0.1929333,-0.07395298,-0.06820965,0.27783418,-0.27325445,0.06617987,0.02130887,-0.17530856,0.06040503,-0.08191927,0.08075354
PPP4C,-0.43932137,-0.17623049,-0.25290674,-0.20699595,-0.5613905,0.02675631,-0.45590162,-0.6516679,0.10000782,0.092763305,0.14971092,-0.06762762,-0.045962103,0.7385235,0.27552894,0.33790252,-0.0961681,0.27996305,-0.15540944,0.25836462,0.7037287,0.22540133,0.48081028,0.22843783,-0.12961659,-0.0031920318,-0.10706909,-0.0792719,0.27892607,-0.28555658,0.2579151,0.21144685,-0.4345066,0.0061304066,-0.59773046,-0.20054074,0.6077353,0.27597985,-0.28771454,0.22550614,0.2102641,0.2936565,0.48791543,0.020175029,0.21364708,0.20978875,-0.18383308,-0.23203316,-0.27612746,0.11513791,0.42313582,0.02574381,0.078931235,-0.30815387,-0.07469755,-0.10513288,0.6014276,-0.57368493,0.32329604,-0.08532111,-0.43809158,0.083788484,-0.1399172,0.22138402
TIMELESS,-0.43932137,-0.17623049,-0.25290674,-0.20699595,-0.5613905,0.02675631,-0.45590162,-0.6516679,0.10000782,0.092763305,0.14971092,-0.06762762,-0.045962103,0.7385235,0.27552894,0.33790252,-0.0961681,0.27996305,-0.15540944,0.25836462,0.7037287,0.22540133,0.48081028,0.22843783,-0.12961659,-0.0031920318,-0.10706909,-0.0792719,0.27892607,-0.28555658,0.2579151,0.21144685,-0.4345066,0.0061304066,-0.59773046,-0.20054074,0.6077353,0.27597985,-0.28771454,0.22550614,0.2102641,0.2936565,0.48791543,0.020175029,0.21364708,0.20978875,-0.18383308,-0.23203316,-0.27612746,0.11513791,0.42313582,0.02574381,0.078931235,-0.30815387,-0.07469755,-0.10513288,0.6014276,-0.57368493,0.32329604,-0.08532111,-0.43809158,0.083788484,-0.1399172,0.22138402
APBB1,-0.37286767,-0.06457895,-0.14568758,-0.20402846,-0.33946744,0.021088323,-0.26684457,-0.48948044,0.11232121,0.04558868,0.20399599,-0.14948584,-0.028204203,0.4979453,0.2221024,0.33727372,-0.096750006,0.17501467,-0.047793485,0.20961963,0.36032218,0.1369634,0.4040493,0.081544444,-0.04462665,0.06713546,-0.019916438,-0.05514284,0.23068224,-0.17827061,0.20890656,0.059388615,-0.25183743,0.012922594,-0.38831854,-0.12663747,0.50018877,0.24612808,-0.20945674,0.24471134,0.14249107,0.37972775,0.37923297,0.027604554,0.018142818,0.07584466,-0.13624644,-0.11734475,-0.16131212,0.0926556,0.25611204,-0.016991982,0.028280392,-0.23761643,-0.08565795,-0.08440673,0.37986517,-0.36118972,0.11647861,-0.006511485,-0.2540604,0.062446833,-0.10308868,0.09890267
EYA2,-0.18220125,0.05898482,0.03246391,-0.1500292,0.09143953,-0.1113494,0.069076866,0.07954888,0.08318944,-0.14657336,0.099517025,0.056779414,-0.17353693,-0.03473144,0.06865105,-0.013811301,0.030528389,0.14739285,0.018685963,0.09593274,-0.059485316,0.24206495,0.027498432,-0.071993366,-0.1394251,0.12290504,0.022302706,0.08897952,0.011819661,0.06639635,-0.06431946,-0.035999313,0.07623509,0.11099417,-0.11197669,0.02434056,0.061485678,-0.032443825,-0.038626935,0.053408735,-0.08597572,0.024329238,0.033676438,0.13289453,-0.12823598,-0.046788186,0.023519672,0.15480565,0.0861334,0.08073969,-0.059861593,-0.07969959,-0.16886415,-0.031049248,-0.02865998,-0.012890305,-0.030466296,0.013028182,-0.057568934,0.10767673,0.075255536,0.058463886,-0.028252108,0.06155841
EYA3,-0.27894706,-0.1120203,-0.022263408,-0.17775455,-0.050203994,-0.033405665,-0.09421484,-0.0084601035,-0.0499352,-0.048840657,0.027661974,0.19912794,-0.12128038,0.009918589,-0.06548945,0.022126988,-0.03390711,0.19583543,-0.012879014,0.2841298,0.1600114,0.35096914,0.07043015,-0.029865282,-0.086150795,-0.0019083563,0.0046999045,0.01876281,0.12311336,-0.054983817,-0.09535858,0.12673596,-0.08360565,-0.023315338,-0.24088904,-0.05008836,0.064441025,0.13272887,-0.12274964,-0.11379753,0.024641994,-0.1349712,0.060930215,0.0898009,-0.068115324,0.10525119,0.081611,0.20851833,-0.14039345,0.012299642,0.0053063966,-0.04964244,-0.06927705,-0.06956321,-0.06562243,-0.054012265,0.011928204,-0.1715952,0.038288295,0.053362668,-0.08505921,0.015805826,-0.040174052,0.12813072
